,Edad,Fecha,Total vacunados
20189,61,2021-07-02,534.0
20190,62,2021-07-02,474.0
20191,63,2021-07-02,394.0
20192,64,2021-07-02,411.0
20193,65,2021-07-02,311.0
20194,66,2021-07-02,268.0
20195,67,2021-07-02,256.0
20196,68,2021-07-02,246.0
20197,69,2021-07-02,181.0
20198,70,2021-07-02,164.0
20199,71,2021-07-02,158.0
20200,72,2021-07-02,128.0
20201,73,2021-07-02,145.0
20202,74,2021-07-02,122.0
20203,75,2021-07-02,120.0
20204,76,2021-07-02,109.0
20205,77,2021-07-02,90.0
20206,78,2021-07-02,97.0
20207,79,2021-07-02,71.0
20208,80,2021-07-02,76.0
20209,81,2021-07-02,74.0
20210,82,2021-07-02,57.0
20211,83,2021-07-02,45.0
20212,84,2021-07-02,41.0
20213,85,2021-07-02,34.0
20214,86,2021-07-02,37.0
20215,87,2021-07-02,25.0
20216,88,2021-07-02,34.0
20217,89,2021-07-02,19.0
20218,90,2021-07-02,21.0
20219,91,2021-07-02,12.0
20220,92,2021-07-02,7.0
20221,93,2021-07-02,6.0
20222,94,2021-07-02,11.0
20223,95,2021-07-02,3.0
20224,96,2021-07-02,3.0
20225,97,2021-07-02,0.0
20226,98,2021-07-02,0.0
20227,99,2021-07-02,0.0
20228,100,2021-07-02,3.0
20229,101,2021-07-02,0.0
20230,102,2021-07-02,1.0
20231,103,2021-07-02,2.0
20232,104,2021-07-02,0.0
20233,105,2021-07-02,0.0
20234,106,2021-07-02,0.0
20235,107,2021-07-02,0.0
20236,108,2021-07-02,0.0
20237,109,2021-07-02,0.0
20238,110,2021-07-02,0.0
20239,111,2021-07-02,0.0
20240,112,2021-07-02,0.0
20241,116,2021-07-02,0.0
20242,120,2021-07-02,0.0
20243,121,2021-07-02,1.0
20244,124,2021-07-02,0.0
20245,221,2021-07-02,0.0
20246,12,2021-07-03,300.0
20247,13,2021-07-03,322.0
20248,14,2021-07-03,351.0
20249,15,2021-07-03,346.0
20250,16,2021-07-03,387.0
20251,17,2021-07-03,3970.0
20252,18,2021-07-03,1543.0
20253,19,2021-07-03,1127.0
20254,20,2021-07-03,793.0
20255,21,2021-07-03,654.0
20256,22,2021-07-03,744.0
20257,23,2021-07-03,1892.0
20258,24,2021-07-03,1967.0
20259,25,2021-07-03,1984.0
20260,26,2021-07-03,1465.0
20261,27,2021-07-03,1352.0
20262,28,2021-07-03,1324.0
20263,29,2021-07-03,1386.0
20264,30,2021-07-03,1224.0
20265,31,2021-07-03,1148.0
20266,32,2021-07-03,969.0
20267,33,2021-07-03,941.0
20268,34,2021-07-03,856.0
20269,35,2021-07-03,733.0
20270,36,2021-07-03,648.0
20271,37,2021-07-03,648.0
20272,38,2021-07-03,679.0
20273,39,2021-07-03,589.0
20274,40,2021-07-03,562.0
20275,41,2021-07-03,473.0
20276,42,2021-07-03,474.0
20277,43,2021-07-03,474.0
20278,44,2021-07-03,446.0
20279,45,2021-07-03,425.0
20280,46,2021-07-03,425.0
20281,47,2021-07-03,364.0
20282,48,2021-07-03,305.0
20283,49,2021-07-03,282.0
20284,50,2021-07-03,256.0
20285,51,2021-07-03,240.0
20286,52,2021-07-03,266.0
20287,53,2021-07-03,238.0
20288,54,2021-07-03,215.0
20289,55,2021-07-03,201.0
20290,56,2021-07-03,180.0
20291,57,2021-07-03,186.0
20292,58,2021-07-03,193.0
20293,59,2021-07-03,156.0
20294,60,2021-07-03,142.0
20295,61,2021-07-03,129.0
20296,62,2021-07-03,142.0
20297,63,2021-07-03,108.0
20298,64,2021-07-03,108.0
20299,65,2021-07-03,84.0
20300,66,2021-07-03,61.0
20301,67,2021-07-03,50.0
20302,68,2021-07-03,57.0
20303,69,2021-07-03,43.0
20304,70,2021-07-03,37.0
20305,71,2021-07-03,37.0
20306,72,2021-07-03,39.0
20307,73,2021-07-03,28.0
20308,74,2021-07-03,23.0
20309,75,2021-07-03,18.0
20310,76,2021-07-03,21.0
20311,77,2021-07-03,21.0
20312,78,2021-07-03,22.0
20313,79,2021-07-03,20.0
20314,80,2021-07-03,10.0
20315,81,2021-07-03,6.0
20316,82,2021-07-03,8.0
20317,83,2021-07-03,9.0
20318,84,2021-07-03,7.0
20319,85,2021-07-03,6.0
20320,86,2021-07-03,2.0
20321,87,2021-07-03,4.0
20322,88,2021-07-03,5.0
20323,89,2021-07-03,1.0
20324,90,2021-07-03,7.0
20325,91,2021-07-03,6.0
20326,92,2021-07-03,5.0
20327,93,2021-07-03,2.0
20328,94,2021-07-03,1.0
20329,95,2021-07-03,1.0
20330,96,2021-07-03,1.0
20331,97,2021-07-03,0.0
20332,98,2021-07-03,0.0
20333,99,2021-07-03,1.0
20334,100,2021-07-03,0.0
20335,101,2021-07-03,0.0
20336,102,2021-07-03,0.0
20337,103,2021-07-03,0.0
20338,104,2021-07-03,0.0
20339,105,2021-07-03,0.0
20340,106,2021-07-03,0.0
20341,107,2021-07-03,0.0
20342,108,2021-07-03,0.0
20343,109,2021-07-03,0.0
20344,110,2021-07-03,0.0
20345,111,2021-07-03,0.0
20346,112,2021-07-03,0.0
20347,116,2021-07-03,0.0
20348,120,2021-07-03,0.0
20349,121,2021-07-03,0.0
20350,124,2021-07-03,0.0
20351,221,2021-07-03,0.0
20352,12,2021-07-04,28.0
20353,13,2021-07-04,28.0
20354,14,2021-07-04,22.0
20355,15,2021-07-04,37.0
20356,16,2021-07-04,38.0
20357,17,2021-07-04,305.0
20358,18,2021-07-04,167.0
20359,19,2021-07-04,139.0
20360,20,2021-07-04,92.0
20361,21,2021-07-04,80.0
20362,22,2021-07-04,103.0
20363,23,2021-07-04,206.0
20364,24,2021-07-04,195.0
20365,25,2021-07-04,236.0
20366,26,2021-07-04,202.0
20367,27,2021-07-04,176.0
20368,28,2021-07-04,181.0
20369,29,2021-07-04,155.0
20370,30,2021-07-04,142.0
20371,31,2021-07-04,162.0
20372,32,2021-07-04,144.0
20373,33,2021-07-04,123.0
20374,34,2021-07-04,100.0
20375,35,2021-07-04,98.0
20376,36,2021-07-04,109.0
20377,37,2021-07-04,88.0
20378,38,2021-07-04,83.0
20379,39,2021-07-04,83.0
20380,40,2021-07-04,77.0
20381,41,2021-07-04,63.0
20382,42,2021-07-04,54.0
20383,43,2021-07-04,75.0
20384,44,2021-07-04,56.0
20385,45,2021-07-04,44.0
20386,46,2021-07-04,57.0
20387,47,2021-07-04,49.0
20388,48,2021-07-04,48.0
20389,49,2021-07-04,33.0
20390,50,2021-07-04,33.0
20391,51,2021-07-04,35.0
20392,52,2021-07-04,26.0
20393,53,2021-07-04,34.0
20394,54,2021-07-04,34.0
20395,55,2021-07-04,23.0
20396,56,2021-07-04,28.0
20397,57,2021-07-04,18.0
20398,58,2021-07-04,24.0
20399,59,2021-07-04,16.0
20400,60,2021-07-04,25.0
20401,61,2021-07-04,17.0
20402,62,2021-07-04,14.0
20403,63,2021-07-04,11.0
20404,64,2021-07-04,15.0
20405,65,2021-07-04,5.0
20406,66,2021-07-04,12.0
20407,67,2021-07-04,10.0
20408,68,2021-07-04,5.0
20409,69,2021-07-04,5.0
20410,70,2021-07-04,4.0
20411,71,2021-07-04,6.0
20412,72,2021-07-04,0.0
20413,73,2021-07-04,3.0
20414,74,2021-07-04,6.0
20415,75,2021-07-04,7.0
20416,76,2021-07-04,3.0
20417,77,2021-07-04,2.0
20418,78,2021-07-04,0.0
20419,79,2021-07-04,3.0
20420,80,2021-07-04,0.0
20421,81,2021-07-04,0.0
20422,82,2021-07-04,1.0
20423,83,2021-07-04,0.0
20424,84,2021-07-04,1.0
20425,85,2021-07-04,1.0
20426,86,2021-07-04,0.0
20427,87,2021-07-04,0.0
20428,88,2021-07-04,1.0
20429,89,2021-07-04,1.0
20430,90,2021-07-04,0.0
20431,91,2021-07-04,0.0
20432,92,2021-07-04,0.0
20433,93,2021-07-04,0.0
20434,94,2021-07-04,1.0
20435,95,2021-07-04,0.0
20436,96,2021-07-04,0.0
20437,97,2021-07-04,0.0
20438,98,2021-07-04,0.0
20439,99,2021-07-04,0.0
20440,100,2021-07-04,0.0
20441,101,2021-07-04,0.0
20442,102,2021-07-04,0.0
20443,103,2021-07-04,0.0
20444,104,2021-07-04,0.0
20445,105,2021-07-04,0.0
20446,106,2021-07-04,0.0
20447,107,2021-07-04,0.0
20448,108,2021-07-04,0.0
20449,109,2021-07-04,0.0
20450,110,2021-07-04,0.0
20451,111,2021-07-04,0.0
20452,112,2021-07-04,0.0
20453,116,2021-07-04,0.0
20454,120,2021-07-04,0.0
20455,121,2021-07-04,0.0
20456,124,2021-07-04,0.0
20457,221,2021-07-04,0.0
20458,12,2021-07-05,991.0
20459,13,2021-07-05,1011.0
20460,14,2021-07-05,1083.0
20461,15,2021-07-05,1287.0
20462,16,2021-07-05,3814.0
20463,17,2021-07-05,7053.0
20464,18,2021-07-05,4246.0
20465,19,2021-07-05,3346.0
20466,20,2021-07-05,2689.0
20467,21,2021-07-05,2594.0
20468,22,2021-07-05,3712.0
20469,23,2021-07-05,6764.0
20470,24,2021-07-05,6087.0
20471,25,2021-07-05,6189.0
20472,26,2021-07-05,8252.0
20473,27,2021-07-05,7477.0
20474,28,2021-07-05,7293.0
20475,29,2021-07-05,7674.0
20476,30,2021-07-05,5444.0
20477,31,2021-07-05,4987.0
20478,32,2021-07-05,4524.0
20479,33,2021-07-05,4045.0
20480,34,2021-07-05,3843.0
20481,35,2021-07-05,3371.0
20482,36,2021-07-05,3059.0
20483,37,2021-07-05,2897.0
20484,38,2021-07-05,2905.0
20485,39,2021-07-05,2890.0
20486,40,2021-07-05,2599.0
20487,41,2021-07-05,2311.0
20488,42,2021-07-05,2165.0
20489,43,2021-07-05,2160.0
20490,44,2021-07-05,2010.0
20491,45,2021-07-05,1843.0
20492,46,2021-07-05,1667.0
20493,47,2021-07-05,1489.0
20494,48,2021-07-05,1348.0
20495,49,2021-07-05,1259.0
20496,50,2021-07-05,1181.0
20497,51,2021-07-05,1053.0
20498,52,2021-07-05,1049.0
20499,53,2021-07-05,1063.0
20500,54,2021-07-05,999.0
20501,55,2021-07-05,955.0
20502,56,2021-07-05,910.0
20503,57,2021-07-05,804.0
20504,58,2021-07-05,785.0
20505,59,2021-07-05,767.0
20506,60,2021-07-05,698.0
20507,61,2021-07-05,670.0
20508,62,2021-07-05,610.0
20509,63,2021-07-05,515.0
20510,64,2021-07-05,512.0
20511,65,2021-07-05,393.0
20512,66,2021-07-05,374.0
20513,67,2021-07-05,305.0
20514,68,2021-07-05,303.0
20515,69,2021-07-05,262.0
20516,70,2021-07-05,254.0
20517,71,2021-07-05,224.0
20518,72,2021-07-05,206.0
20519,73,2021-07-05,176.0
20520,74,2021-07-05,153.0
20521,75,2021-07-05,147.0
20522,76,2021-07-05,125.0
20523,77,2021-07-05,137.0
20524,78,2021-07-05,77.0
20525,79,2021-07-05,96.0
20526,80,2021-07-05,86.0
20527,81,2021-07-05,75.0
20528,82,2021-07-05,84.0
20529,83,2021-07-05,56.0
20530,84,2021-07-05,50.0
20531,85,2021-07-05,50.0
20532,86,2021-07-05,44.0
20533,87,2021-07-05,28.0
20534,88,2021-07-05,21.0
20535,89,2021-07-05,22.0
20536,90,2021-07-05,29.0
20537,91,2021-07-05,16.0
20538,92,2021-07-05,13.0
20539,93,2021-07-05,9.0
20540,94,2021-07-05,6.0
20541,95,2021-07-05,2.0
20542,96,2021-07-05,4.0
20543,97,2021-07-05,3.0
20544,98,2021-07-05,0.0
20545,99,2021-07-05,0.0
20546,100,2021-07-05,0.0
20547,101,2021-07-05,1.0
20548,102,2021-07-05,0.0
20549,103,2021-07-05,0.0
20550,104,2021-07-05,0.0
20551,105,2021-07-05,0.0
20552,106,2021-07-05,0.0
20553,107,2021-07-05,0.0
20554,108,2021-07-05,0.0
20555,109,2021-07-05,0.0
20556,110,2021-07-05,0.0
20557,111,2021-07-05,0.0
20558,112,2021-07-05,0.0
20559,116,2021-07-05,0.0
20560,120,2021-07-05,0.0
20561,121,2021-07-05,1.0
20562,124,2021-07-05,0.0
20563,221,2021-07-05,0.0
20564,12,2021-07-06,946.0
20565,13,2021-07-06,1045.0
20566,14,2021-07-06,1102.0
20567,15,2021-07-06,1212.0
20568,16,2021-07-06,4361.0
20569,17,2021-07-06,4706.0
20570,18,2021-07-06,3937.0
20571,19,2021-07-06,3057.0
20572,20,2021-07-06,2542.0
20573,21,2021-07-06,2321.0
20574,22,2021-07-06,3864.0
20575,23,2021-07-06,5545.0
20576,24,2021-07-06,5145.0
20577,25,2021-07-06,5210.0
20578,26,2021-07-06,5549.0
20579,27,2021-07-06,5499.0
20580,28,2021-07-06,5842.0
20581,29,2021-07-06,5139.0
20582,30,2021-07-06,4379.0
20583,31,2021-07-06,4117.0
20584,32,2021-07-06,3612.0
20585,33,2021-07-06,3330.0
20586,34,2021-07-06,3231.0
20587,35,2021-07-06,2788.0
20588,36,2021-07-06,2522.0
20589,37,2021-07-06,2384.0
20590,38,2021-07-06,2293.0
20591,39,2021-07-06,2446.0
20592,40,2021-07-06,2168.0
20593,41,2021-07-06,2006.0
20594,42,2021-07-06,1897.0
20595,43,2021-07-06,1749.0
20596,44,2021-07-06,1743.0
20597,45,2021-07-06,1719.0
20598,46,2021-07-06,1520.0
20599,47,2021-07-06,1484.0
20600,48,2021-07-06,1298.0
20601,49,2021-07-06,1212.0
20602,50,2021-07-06,1044.0
20603,51,2021-07-06,1042.0
20604,52,2021-07-06,953.0
20605,53,2021-07-06,931.0
20606,54,2021-07-06,925.0
20607,55,2021-07-06,915.0
20608,56,2021-07-06,823.0
20609,57,2021-07-06,754.0
20610,58,2021-07-06,774.0
20611,59,2021-07-06,731.0
20612,60,2021-07-06,615.0
20613,61,2021-07-06,628.0
20614,62,2021-07-06,581.0
20615,63,2021-07-06,473.0
20616,64,2021-07-06,465.0
20617,65,2021-07-06,392.0
20618,66,2021-07-06,319.0
20619,67,2021-07-06,290.0
20620,68,2021-07-06,257.0
20621,69,2021-07-06,249.0
20622,70,2021-07-06,235.0
20623,71,2021-07-06,156.0
20624,72,2021-07-06,191.0
20625,73,2021-07-06,140.0
20626,74,2021-07-06,137.0
20627,75,2021-07-06,153.0
20628,76,2021-07-06,123.0
20629,77,2021-07-06,106.0
20630,78,2021-07-06,116.0
20631,79,2021-07-06,88.0
20632,80,2021-07-06,96.0
20633,81,2021-07-06,94.0
20634,82,2021-07-06,73.0
20635,83,2021-07-06,70.0
20636,84,2021-07-06,57.0
20637,85,2021-07-06,46.0
20638,86,2021-07-06,41.0
20639,87,2021-07-06,35.0
20640,88,2021-07-06,21.0
20641,89,2021-07-06,20.0
20642,90,2021-07-06,13.0
20643,91,2021-07-06,13.0
20644,92,2021-07-06,17.0
20645,93,2021-07-06,6.0
20646,94,2021-07-06,10.0
20647,95,2021-07-06,0.0
20648,96,2021-07-06,2.0
20649,97,2021-07-06,2.0
20650,98,2021-07-06,0.0
20651,99,2021-07-06,2.0
20652,100,2021-07-06,0.0
20653,101,2021-07-06,0.0
20654,102,2021-07-06,1.0
20655,103,2021-07-06,2.0
20656,104,2021-07-06,0.0
20657,105,2021-07-06,0.0
20658,106,2021-07-06,0.0
20659,107,2021-07-06,0.0
20660,108,2021-07-06,0.0
20661,109,2021-07-06,0.0
20662,110,2021-07-06,0.0
20663,111,2021-07-06,0.0
20664,112,2021-07-06,0.0
20665,116,2021-07-06,0.0
20666,120,2021-07-06,0.0
20667,121,2021-07-06,0.0
20668,124,2021-07-06,0.0
20669,221,2021-07-06,0.0
20670,12,2021-07-07,1078.0
20671,13,2021-07-07,1145.0
20672,14,2021-07-07,1225.0
20673,15,2021-07-07,1660.0
20674,16,2021-07-07,39908.0
20675,17,2021-07-07,10576.0
20676,18,2021-07-07,2257.0
20677,19,2021-07-07,1826.0
20678,20,2021-07-07,1657.0
20679,21,2021-07-07,1633.0
20680,22,2021-07-07,4208.0
20681,23,2021-07-07,5602.0
20682,24,2021-07-07,4825.0
20683,25,2021-07-07,4773.0
20684,26,2021-07-07,4829.0
20685,27,2021-07-07,5510.0
20686,28,2021-07-07,4545.0
20687,29,2021-07-07,4379.0
20688,30,2021-07-07,3878.0
20689,31,2021-07-07,3624.0
20690,32,2021-07-07,3419.0
20691,33,2021-07-07,3048.0
20692,34,2021-07-07,2902.0
20693,35,2021-07-07,2702.0
20694,36,2021-07-07,2464.0
20695,37,2021-07-07,2256.0
20696,38,2021-07-07,2296.0
20697,39,2021-07-07,2234.0
20698,40,2021-07-07,2043.0
20699,41,2021-07-07,1882.0
20700,42,2021-07-07,1766.0
20701,43,2021-07-07,1679.0
20702,44,2021-07-07,1620.0
20703,45,2021-07-07,1617.0
20704,46,2021-07-07,1524.0
20705,47,2021-07-07,1481.0
20706,48,2021-07-07,1271.0
20707,49,2021-07-07,1245.0
20708,50,2021-07-07,1084.0
20709,51,2021-07-07,986.0
20710,52,2021-07-07,982.0
20711,53,2021-07-07,949.0
20712,54,2021-07-07,891.0
20713,55,2021-07-07,896.0
20714,56,2021-07-07,864.0
20715,57,2021-07-07,817.0
20716,58,2021-07-07,791.0
20717,59,2021-07-07,696.0
20718,60,2021-07-07,647.0
20719,61,2021-07-07,645.0
20720,62,2021-07-07,520.0
20721,63,2021-07-07,476.0
20722,64,2021-07-07,448.0
20723,65,2021-07-07,430.0
20724,66,2021-07-07,368.0
20725,67,2021-07-07,303.0
20726,68,2021-07-07,293.0
20727,69,2021-07-07,236.0
20728,70,2021-07-07,230.0
20729,71,2021-07-07,201.0
20730,72,2021-07-07,179.0
20731,73,2021-07-07,158.0
20732,74,2021-07-07,170.0
20733,75,2021-07-07,150.0
20734,76,2021-07-07,133.0
20735,77,2021-07-07,140.0
20736,78,2021-07-07,128.0
20737,79,2021-07-07,118.0
20738,80,2021-07-07,91.0
20739,81,2021-07-07,78.0
20740,82,2021-07-07,72.0
20741,83,2021-07-07,40.0
20742,84,2021-07-07,39.0
20743,85,2021-07-07,43.0
20744,86,2021-07-07,41.0
20745,87,2021-07-07,36.0
20746,88,2021-07-07,27.0
20747,89,2021-07-07,23.0
20748,90,2021-07-07,14.0
20749,91,2021-07-07,14.0
20750,92,2021-07-07,16.0
20751,93,2021-07-07,16.0
20752,94,2021-07-07,9.0
20753,95,2021-07-07,2.0
20754,96,2021-07-07,2.0
20755,97,2021-07-07,4.0
20756,98,2021-07-07,2.0
20757,99,2021-07-07,0.0
20758,100,2021-07-07,0.0
20759,101,2021-07-07,0.0
20760,102,2021-07-07,0.0
20761,103,2021-07-07,0.0
20762,104,2021-07-07,0.0
20763,105,2021-07-07,0.0
20764,106,2021-07-07,0.0
20765,107,2021-07-07,0.0
20766,108,2021-07-07,0.0
20767,109,2021-07-07,0.0
20768,110,2021-07-07,0.0
20769,111,2021-07-07,0.0
20770,112,2021-07-07,0.0
20771,116,2021-07-07,0.0
20772,120,2021-07-07,1.0
20773,121,2021-07-07,0.0
20774,124,2021-07-07,0.0
20775,221,2021-07-07,0.0
20776,12,2021-07-08,1074.0
20777,13,2021-07-08,1181.0
20778,14,2021-07-08,1147.0
20779,15,2021-07-08,1501.0
20780,16,2021-07-08,29404.0
20781,17,2021-07-08,8180.0
20782,18,2021-07-08,1919.0
20783,19,2021-07-08,1602.0
20784,20,2021-07-08,1483.0
20785,21,2021-07-08,1919.0
20786,22,2021-07-08,28410.0
20787,23,2021-07-08,4979.0
20788,24,2021-07-08,4088.0
20789,25,2021-07-08,3846.0
20790,26,2021-07-08,5148.0
20791,27,2021-07-08,4011.0
20792,28,2021-07-08,3739.0
20793,29,2021-07-08,3476.0
20794,30,2021-07-08,3242.0
20795,31,2021-07-08,3059.0
20796,32,2021-07-08,2844.0
20797,33,2021-07-08,2647.0
20798,34,2021-07-08,2515.0
20799,35,2021-07-08,2197.0
20800,36,2021-07-08,2068.0
20801,37,2021-07-08,1931.0
20802,38,2021-07-08,1845.0
20803,39,2021-07-08,1842.0
20804,40,2021-07-08,1594.0
20805,41,2021-07-08,1519.0
20806,42,2021-07-08,1468.0
20807,43,2021-07-08,1408.0
20808,44,2021-07-08,1317.0
20809,45,2021-07-08,1278.0
20810,46,2021-07-08,1241.0
20811,47,2021-07-08,1151.0
20812,48,2021-07-08,995.0
20813,49,2021-07-08,927.0
20814,50,2021-07-08,884.0
20815,51,2021-07-08,750.0
20816,52,2021-07-08,856.0
20817,53,2021-07-08,778.0
20818,54,2021-07-08,758.0
20819,55,2021-07-08,689.0
20820,56,2021-07-08,642.0
20821,57,2021-07-08,635.0
20822,58,2021-07-08,647.0
20823,59,2021-07-08,578.0
20824,60,2021-07-08,507.0
20825,61,2021-07-08,477.0
20826,62,2021-07-08,450.0
20827,63,2021-07-08,392.0
20828,64,2021-07-08,363.0
20829,65,2021-07-08,293.0
20830,66,2021-07-08,285.0
20831,67,2021-07-08,235.0
20832,68,2021-07-08,203.0
20833,69,2021-07-08,212.0
20834,70,2021-07-08,177.0
20835,71,2021-07-08,180.0
20836,72,2021-07-08,159.0
20837,73,2021-07-08,115.0
20838,74,2021-07-08,136.0
20839,75,2021-07-08,105.0
20840,76,2021-07-08,106.0
20841,77,2021-07-08,100.0
20842,78,2021-07-08,67.0
20843,79,2021-07-08,80.0
20844,80,2021-07-08,75.0
20845,81,2021-07-08,80.0
20846,82,2021-07-08,48.0
20847,83,2021-07-08,63.0
20848,84,2021-07-08,40.0
20849,85,2021-07-08,37.0
20850,86,2021-07-08,34.0
20851,87,2021-07-08,43.0
20852,88,2021-07-08,22.0
20853,89,2021-07-08,23.0
20854,90,2021-07-08,22.0
20855,91,2021-07-08,16.0
20856,92,2021-07-08,15.0
20857,93,2021-07-08,20.0
20858,94,2021-07-08,6.0
20859,95,2021-07-08,4.0
20860,96,2021-07-08,9.0
20861,97,2021-07-08,3.0
20862,98,2021-07-08,3.0
20863,99,2021-07-08,0.0
20864,100,2021-07-08,1.0
20865,101,2021-07-08,1.0
20866,102,2021-07-08,1.0
20867,103,2021-07-08,1.0
20868,104,2021-07-08,0.0
20869,105,2021-07-08,0.0
20870,106,2021-07-08,0.0
20871,107,2021-07-08,0.0
20872,108,2021-07-08,0.0
20873,109,2021-07-08,0.0
20874,110,2021-07-08,0.0
20875,111,2021-07-08,0.0
20876,112,2021-07-08,0.0
20877,116,2021-07-08,0.0
20878,120,2021-07-08,0.0
20879,121,2021-07-08,0.0
20880,124,2021-07-08,0.0
20881,221,2021-07-08,0.0
20882,12,2021-07-09,1015.0
20883,13,2021-07-09,1077.0
20884,14,2021-07-09,1234.0
20885,15,2021-07-09,1523.0
20886,16,2021-07-09,20634.0
20887,17,2021-07-09,7291.0
20888,18,2021-07-09,1849.0
20889,19,2021-07-09,1543.0
20890,20,2021-07-09,1458.0
20891,21,2021-07-09,1982.0
20892,22,2021-07-09,20190.0
20893,23,2021-07-09,4573.0
20894,24,2021-07-09,3894.0
20895,25,2021-07-09,3915.0
20896,26,2021-07-09,4512.0
20897,27,2021-07-09,4113.0
20898,28,2021-07-09,3883.0
20899,29,2021-07-09,3789.0
20900,30,2021-07-09,3318.0
20901,31,2021-07-09,3090.0
20902,32,2021-07-09,2977.0
20903,33,2021-07-09,2704.0
20904,34,2021-07-09,2468.0
20905,35,2021-07-09,2257.0
20906,36,2021-07-09,2071.0
20907,37,2021-07-09,1926.0
20908,38,2021-07-09,2017.0
20909,39,2021-07-09,1882.0
20910,40,2021-07-09,1751.0
20911,41,2021-07-09,1588.0
20912,42,2021-07-09,1447.0
20913,43,2021-07-09,1438.0
20914,44,2021-07-09,1342.0
20915,45,2021-07-09,1402.0
20916,46,2021-07-09,1342.0
20917,47,2021-07-09,1184.0
20918,48,2021-07-09,1087.0
20919,49,2021-07-09,1016.0
20920,50,2021-07-09,946.0
20921,51,2021-07-09,883.0
20922,52,2021-07-09,842.0
20923,53,2021-07-09,821.0
20924,54,2021-07-09,753.0
20925,55,2021-07-09,779.0
20926,56,2021-07-09,681.0
20927,57,2021-07-09,674.0
20928,58,2021-07-09,617.0
20929,59,2021-07-09,573.0
20930,60,2021-07-09,558.0
20931,61,2021-07-09,463.0
20932,62,2021-07-09,429.0
20933,63,2021-07-09,398.0
20934,64,2021-07-09,389.0
20935,65,2021-07-09,297.0
20936,66,2021-07-09,250.0
20937,67,2021-07-09,241.0
20938,68,2021-07-09,225.0
20939,69,2021-07-09,199.0
20940,70,2021-07-09,178.0
20941,71,2021-07-09,150.0
20942,72,2021-07-09,138.0
20943,73,2021-07-09,128.0
20944,74,2021-07-09,114.0
20945,75,2021-07-09,113.0
20946,76,2021-07-09,99.0
20947,77,2021-07-09,82.0
20948,78,2021-07-09,74.0
20949,79,2021-07-09,71.0
20950,80,2021-07-09,71.0
20951,81,2021-07-09,68.0
20952,82,2021-07-09,62.0
20953,83,2021-07-09,46.0
20954,84,2021-07-09,33.0
20955,85,2021-07-09,34.0
20956,86,2021-07-09,38.0
20957,87,2021-07-09,36.0
20958,88,2021-07-09,25.0
20959,89,2021-07-09,17.0
20960,90,2021-07-09,20.0
20961,91,2021-07-09,22.0
20962,92,2021-07-09,8.0
20963,93,2021-07-09,7.0
20964,94,2021-07-09,7.0
20965,95,2021-07-09,4.0
20966,96,2021-07-09,3.0
20967,97,2021-07-09,4.0
20968,98,2021-07-09,3.0
20969,99,2021-07-09,0.0
20970,100,2021-07-09,0.0
20971,101,2021-07-09,0.0
20972,102,2021-07-09,0.0
20973,103,2021-07-09,0.0
20974,104,2021-07-09,0.0
20975,105,2021-07-09,0.0
20976,106,2021-07-09,0.0
20977,107,2021-07-09,0.0
20978,108,2021-07-09,0.0
20979,109,2021-07-09,0.0
20980,110,2021-07-09,0.0
20981,111,2021-07-09,0.0
20982,112,2021-07-09,0.0
20983,116,2021-07-09,0.0
20984,120,2021-07-09,0.0
20985,121,2021-07-09,0.0
20986,124,2021-07-09,0.0
20987,221,2021-07-09,0.0
20988,12,2021-07-10,282.0
20989,13,2021-07-10,290.0
20990,14,2021-07-10,315.0
20991,15,2021-07-10,411.0
20992,16,2021-07-10,3179.0
20993,17,2021-07-10,1310.0
20994,18,2021-07-10,1096.0
20995,19,2021-07-10,967.0
20996,20,2021-07-10,852.0
20997,21,2021-07-10,905.0
20998,22,2021-07-10,3737.0
20999,23,2021-07-10,1562.0
21000,24,2021-07-10,1467.0
21001,25,2021-07-10,1511.0
21002,26,2021-07-10,1627.0
21003,27,2021-07-10,1529.0
21004,28,2021-07-10,1472.0
21005,29,2021-07-10,1422.0
21006,30,2021-07-10,1352.0
21007,31,2021-07-10,1261.0
21008,32,2021-07-10,1177.0
21009,33,2021-07-10,1024.0
21010,34,2021-07-10,1022.0
21011,35,2021-07-10,878.0
21012,36,2021-07-10,866.0
21013,37,2021-07-10,781.0
21014,38,2021-07-10,752.0
21015,39,2021-07-10,724.0
21016,40,2021-07-10,667.0
21017,41,2021-07-10,643.0
21018,42,2021-07-10,583.0
21019,43,2021-07-10,587.0
21020,44,2021-07-10,546.0
21021,45,2021-07-10,462.0
21022,46,2021-07-10,482.0
21023,47,2021-07-10,446.0
21024,48,2021-07-10,397.0
21025,49,2021-07-10,396.0
21026,50,2021-07-10,331.0
21027,51,2021-07-10,327.0
21028,52,2021-07-10,313.0
21029,53,2021-07-10,304.0
21030,54,2021-07-10,302.0
21031,55,2021-07-10,270.0
21032,56,2021-07-10,270.0
21033,57,2021-07-10,250.0
21034,58,2021-07-10,271.0
21035,59,2021-07-10,223.0
21036,60,2021-07-10,191.0
21037,61,2021-07-10,175.0
21038,62,2021-07-10,149.0
21039,63,2021-07-10,134.0
21040,64,2021-07-10,113.0
21041,65,2021-07-10,81.0
21042,66,2021-07-10,72.0
21043,67,2021-07-10,71.0
21044,68,2021-07-10,55.0
21045,69,2021-07-10,52.0
21046,70,2021-07-10,42.0
21047,71,2021-07-10,50.0
21048,72,2021-07-10,42.0
